X,SampleID,Year,Sampling.Order,Season_Tucker2021,Month,chla.ug.per.L,Phosphate,Silicate,NitrateNitrite,Ammonia,DIN,DIN_DIP,Nitrate_Silicate,DIN_Silicate,Site,Time,SW.Temperature.at.site,Salinity,Depth,pH,Date1,Day.of.year,X19But,X19Hex,Allo,beta.Car,alph.Car,Chla,Chlb,Chlc1.2,Chlc.3,Cphlid,Diadino,Diato,Fuco,Lut,Neo,Peri,Prasino,Viola,Zea,Dva,Mva,Tchla,X19But.Rel,X19Hex.Rel,Allo.Rel,beta.Car.Rel,alph.Car.Rel,Chla.Rel,Chlb.Rel,Chlc1.2.Rel,Chlc.3.Rel,Cphlid.Rel,Diadino.Rel,Diato.Rel,Fuco.Rel,Lut.Rel,Neo.Rel,Peri.Rel,Prasino.Rel,Viola.Rel,Zea.Rel,Dva.Rel,Mva.Rel,Project,decimal_dat,Month_abb,PRO.mL,SYN.mL,PEUK.mL,HBACT.mL,RunFCM,Spatial,latitude,longitude,lln_micro,llp_micro,Log_Chla,Log_HBACT.mL,Log_SYN.mL,Log_PEUK.mL,Log_PRO.mL,Log_Phosphate,Log_Silicate,Log_NitrateNitrite,Log_Ammonia,Log_Lut.Rel,Log_Peri.Rel,Log_Dva.Rel,Log_plus_PRO.mL,Log_plus_Lut.Rel,Metagenome,Metagenome_ID
R8Au0550,R8Au0550,2019,22,Summer,August,0.7,NA,NA,NA,NA,NA,NA,NA,NA,SR8,12:52:00,28.4,33.15,2.1,8.15,8/29/19,241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KByT,2019.657534,Aug,18580,77577,8220,883218,Run2,Transition,21.44983333,-157.7932167,NA,NA,-0.356674944,13.69132733,11.25902627,9.014325488,9.829841012,NA,NA,NA,NA,NA,NA,NA,9.829894832,NA,NA,NA
R8Oc0570,R8Oc0570,2019,23,Fall,October,1.3,NA,NA,NA,NA,NA,NA,NA,NA,SR8,9:55:00,27.62,33.2,2.107,7.97,10/7/19,280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KByT,2019.764384,Oct,775,119911,13906,1328379,Run2,Nearshore,21.44983333,-157.7932167,NA,NA,0.262364264,14.09946996,11.69450508,9.540075681,6.652863029,NA,NA,NA,NA,NA,NA,NA,6.65415252,NA,NA,NA
R8De0590,R8De0590,2019,24,Fall,December,1.2,NA,NA,NA,NA,NA,NA,NA,NA,SR8,12:24:00,25.92,33.56,2.023,7.92,12/9/19,343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KByT,2019.936986,Dec,12093,75410,15941,603729,Run2,Nearshore,21.44983333,-157.7932167,NA,NA,0.182321557,13.3108807,11.23069517,9.676649686,9.400382052,NA,NA,NA,NA,NA,NA,NA,9.400464741,NA,NA,NA
R8Ja0610,R8Ja0610,2020,25,Winter,January,1.1,NA,NA,NA,NA,NA,NA,NA,NA,SR8,12:42:00,24.61,33.21,2.998,7.94,1/24/20,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KByT,2020.062842,Jan,12868,43345,10006,1117604,Run2,Nearshore,21.44983333,-157.7932167,NA,NA,0.09531018,13.92669767,10.67694664,9.210940192,9.462498888,NA,NA,NA,NA,NA,NA,NA,9.462576597,NA,NA,NA
R8Ma0630,R8Ma0630,2020,26,Winter,March,1.9,NA,NA,NA,NA,NA,NA,NA,NA,SR8,13:45:00,25.16,31.49,1.803,7.89,3/20/20,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KByT,2020.215847,Mar,11345,444636,48912,1564984,Run2,Nearshore,21.44983333,-157.7932167,NA,NA,0.641853886,14.26338616,13.00501125,10.79777804,9.336532397,NA,NA,NA,NA,NA,NA,NA,9.336620538,NA,NA,NA
R8My0650,R8My0650,2020,27,Spring,May,1.3,NA,NA,NA,NA,NA,NA,NA,NA,SR8,12:47:00,27.43,33.04,2.024,7.93,5/14/20,135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KByT,2020.36612,May,1549,188309,11595,1605361,Run2,Nearshore,21.44983333,-157.7932167,NA,NA,0.262364264,14.28885921,12.14583951,9.35832925,7.34536484,NA,NA,NA,NA,NA,NA,NA,7.34601021,NA,NA,NA
R8Jy0670,R8Jy0670,2020,28,Summer,July,0.2,NA,NA,NA,NA,NA,NA,NA,NA,SR8,14:23:00,27.34,33.29,1.967,7.83,7/21/20,203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KByT,2020.551913,Jul,4110,23885,5187,1018413,Run2,Transition,21.44983333,-157.7932167,NA,NA,-1.609437912,13.83375609,10.08100593,8.553910774,8.321178307,NA,NA,NA,NA,NA,NA,NA,8.321421587,NA,NA,NA
R8Au0690,R8Au0690,2020,29,Summer,August,0.8,NA,NA,NA,NA,NA,NA,NA,NA,SR8,13:07:00,27.79,33.66,1.802,7.89,8/28/20,241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KByT,2020.655738,Aug,0,75266,9822,1403461,Run2,Transition,21.44983333,-157.7932167,NA,NA,-0.223143551,14.15445189,11.22878378,9.192380047,#NAME?,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
R8Se0710,R8Se0710,2020,30,Summer,September,1.7,0.21,5.03,0.09,NA,NA,NA,0.02,NA,SR8,14:40:00,27.58,35.59,2.3,7.9,9/22/20,266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KByT,2020.724044,Sep,0,204460,27260,1531093,Run2,Transition,21.44983333,-157.7932167,NA,NA,0.530628251,14.24149242,12.22812764,10.21317571,#NAME?,-1.560647748,1.615419984,-2.407945609,NA,NA,NA,NA,0,NA,NA,NA
R8No0730,R8No0730,2020,31,Fall,November,4.1,NA,NA,NA,NA,NA,NA,NA,NA,SR8,14:06,25.97,35.42,2.18,8.02,11/16/20,321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KByT,2020.874317,Nov,4228,254436,11201,1371133,Run2,Nearshore,21.44983333,-157.7932167,NA,NA,1.410986974,14.13114796,12.44680461,9.323758339,8.349484347,NA,NA,NA,NA,NA,NA,NA,8.349720837,NA,NA,NA
R8De0750,R8De0750,2020,32,Fall,December,1.3,0.1,2.61,0.06,NA,NA,NA,0.02,NA,SR8,13:04,25.42,34.03,1.98,7.85,12/23/20,358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KByT,2020.97541,Dec,2757,127093,25894,1168866,Run2,Nearshore,21.44983333,-157.7932167,NA,NA,0.262364264,13.97154461,11.75267438,10.16176656,7.921898411,-2.302585093,0.959350221,-2.813410717,NA,NA,NA,NA,7.922261058,NA,NA,NA
R8Fe0770,R8Fe0770,2021,33,Winter,February,5.7,0.14,2.75,0.24,0.02,0.26,1.86,0.09,0.09,SR8,14:20,23.92,34.88,2.01,7.82,2/12/21,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KByT,2021.115068,Feb,2915,51053,6158,960808,Run2,Nearshore,21.44983333,-157.7932167,NA,NA,1.740466175,13.77552988,10.84061959,8.725507328,7.977625099,-1.966112856,1.011600912,-1.427116356,-3.912023005,NA,NA,NA,7.977968093,NA,NA,NA
R8Ap0790,R8Ap0790,2021,34,Spring,April,0.4,NA,NA,NA,NA,NA,NA,NA,NA,SR8,13:40,25.02,34.84,2.051,7.94,4/16/21,106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KByT,2021.287671,Apr,3099,63409,8181,1388794,Run2,Nearshore,21.44983333,-157.7932167,NA,NA,-0.916290732,14.1439463,11.05736109,9.009569672,8.038834758,NA,NA,NA,NA,NA,NA,NA,8.03915739,NA,NA,NA
R8My0820,R8My0820,2021,35,Spring,May,0.7,0.1,3.33,0.08,NA,NA,NA,0.02,NA,SR8,12:59,25.98,35.07,2.07,7.71,5/24/21,144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KByT,2021.391781,May,3913,150768,16768,1432848,Run2,Nearshore,21.44983333,-157.7932167,NA,NA,-0.356674944,14.17517463,11.92349751,9.727227587,8.272059622,-2.302585093,1.202972304,-2.525728644,NA,NA,NA,NA,8.272315148,NA,NA,NA
R8Ju0840,R8Ju0840,2021,36,Summer,June,0.6,NA,NA,NA,NA,NA,NA,NA,NA,SR8,13:13,26.88,35.01,1.964,7.69,6/21/21,172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KByT,2021.468493,Jun,972,75476,8404,1814850,Run2,Nearshore,21.44983333,-157.7932167,NA,NA,-0.510825624,14.41151338,11.23157,9.036463062,6.879355804,NA,NA,NA,NA,NA,NA,NA,6.880384082,NA,NA,NA
STAu0040,STAu0040,2017,1,Summer,August,0.4,0.12,1.8,0.09,NA,NA,NA,0.05,NA,STO1,10:28:00,26.88,34.9,1.946,8.09,8/23/17,235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KByT,2017.641096,Aug,168193,26537,2429,627509,Run_Aug2022,Offshore,21.4829,-157.7663,NA,NA,-0.916290732,13.34951329,10.18629526,7.795234929,12.03286741,-2.120263536,0.587786665,-2.407945609,NA,NA,NA,NA,12.03287335,NA,NA,NA
STSe0060,STSe0060,2017,2,Summer,September,0.3,0.06,1.31,0.04,NA,NA,NA,0.03,NA,STO1,10:33:00,26.19,35.27,1.94,8.64,9/20/17,263,5.9,17.2,0,7.7,9.5,187.3,17.2,5.2,0,5.9,11.6,2.1,6.4,1.9,0.5,4.1,1.7,1.9,71.1,84.29,81.64,165.93,0.035557163,0.103658169,0,0.046405111,0.057253059,1.128789248,0.103658169,0.031338516,0,0.035557163,0.069908998,0.012655939,0.038570482,0.011450612,0.003013319,0.024709215,0.010245284,0.011450612,0.428493943,0.507985295,0.492014705,KByT,2017.717808,Sep,160774,11805,1681,648124,Run_Jan2022,Offshore,21.4829,-157.7663,NA,NA,-1.203972804,13.38183732,9.37627845,7.427144133,11.98775493,-2.813410717,0.270027137,-3.218875825,NA,-4.469712101,-3.700579028,-0.677302779,11.98776115,0.01138555,Yes,KSe060ST
STNo0080,STNo0080,2017,3,Fall,November,0.5,0.07,1.86,0.28,0.07,0.35,5,0.15,0.19,STO1,13:02:00,26.31,34.53,2.25,8.12,11/1/17,305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KByT,2017.832877,Nov,104219,26485,5213,585083,Run_Aug2022,Transition,21.4829,-157.7663,NA,NA,-0.693147181,13.279509,10.18433381,8.558910785,11.55424973,-2.659260037,0.620576488,-1.272965676,-2.659260037,NA,NA,NA,11.55425933,NA,NA,NA
STDe0100,STDe0100,2017,4,Fall,December,0.3,0.05,1.31,0.1,NA,NA,NA,0.08,NA,STO1,7:54:00,25.05,35.5,2.1,8.18,12/8/17,342,7.2,16.3,0,4.9,10.5,179.7,20.9,4.2,6.5,0,5.8,0,5.8,0,1,3,2.4,2.8,76.1,102.82,50.87,153.69,0.04684755,0.106057649,0,0.031882361,0.068319344,1.169236775,0.135988028,0.027327738,0.042292927,0,0.037738304,0,0.037738304,0,0.006506604,0.019519813,0.01561585,0.018218492,0.49515258,0.669009044,0.330990956,KByT,2017.934247,Dec,179459,4806,1930,457136,Run_Aug2022,Offshore,21.4829,-157.7663,NA,NA,-1.203972804,13.03273622,8.477620416,7.565275282,12.09770205,-2.995732274,0.270027137,-2.302585093,NA,#NAME?,-3.936325278,-0.4019577,12.09770762,0,NA,NA
STJa0122,STJa0122,2018,5,Winter,January,0.9,0.06,1.38,0.12,NA,NA,NA,0.09,NA,STO1,14:15:00,24.81,34.36,1.711,8.19,1/29/18,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KByT,2018.076712,Jan,74399,7235,1654,478119,Run_Aug2022,Offshore,21.4829,-157.7663,NA,NA,-0.105360516,13.07761493,8.886685639,7.410951876,11.21719778,-2.813410717,0.322083499,-2.120263536,NA,NA,NA,NA,11.21721122,NA,NA,NA
STFe0142,STFe0142,2018,6,Winter,February,1.5,0.07,4.73,0.1,NA,NA,NA,0.02,NA,STO1,8:58:00,23.55,35.51,2.214,8.06,2/21/18,52,47.4,60.4,37.6,71.5,9.4,1665.6,198.4,141.8,0,40.1,85.3,8.4,380,11.2,15.9,29.8,68.8,30.9,117.3,173.38,1448.35,1621.72,0.029228227,0.037244407,0.02318526,0.044088992,0.005796315,1.027057692,0.122339245,0.087438029,0,0.024726833,0.052598476,0.005179686,0.234319118,0.006906248,0.009804405,0.018375552,0.042424093,0.019053844,0.072330612,0.106911181,0.893094986,KByT,2018.139726,Feb,61807,71773,17018,845809,Run_Aug2022,Transition,21.4829,-157.7663,NA,NA,0.405465108,13.64804884,11.18126364,9.742026886,11.03177191,-2.659260037,1.553925203,-2.302585093,NA,-4.97532877,-3.996734194,-2.235756873,11.03178808,0.006882509,NA,NA
STMa0162,STMa0162,2018,7,Winter,March,0.4,0.07,1.36,0.08,NA,NA,NA,0.06,NA,STO1,11:19:00,24.14,34.61,1.8,8.16,3/28/18,87,7.8,15.2,7.7,19.5,7.2,291.8,41.5,12.5,0,13.5,27.4,11.7,16.3,10.3,5.2,12.7,12.3,12.2,86.7,66.97,207.85,274.82,0.028382214,0.055308929,0.028018339,0.070955535,0.026198967,1.061785896,0.151007932,0.045484317,0,0.049123062,0.099701623,0.042573321,0.059311549,0.037479077,0.018921476,0.046212066,0.044756568,0.044392693,0.315479223,0.243686777,0.756313223,KByT,2018.235616,Mar,195492,7970,5869,682671,Run_Jan2022,Offshore,21.4829,-157.7663,NA,NA,-0.916290732,13.43376832,8.983439772,8.677439541,12.18327474,-2.659260037,0.3074847,-2.525728644,NA,-3.283972448,-3.074514346,-1.411871579,12.18327985,0.036793806,Yes,KMa162ST
STMy0182,STMy0182,2018,8,Spring,May,0.4,0.06,1.22,0.22,0.05,0.27,4.5,0.18,0.22,STO1,7:38:00,24.07,34.66,2.21,8.04,5/1/18,121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KByT,2018.328767,May,163899,17582,3375,601772,Run_Aug2022,Offshore,21.4829,-157.7663,NA,NA,-0.916290732,13.30763392,9.77463093,8.124150603,12.00700566,-2.813410717,0.198850859,-1.514127733,-2.995732274,NA,NA,NA,12.00701176,NA,NA,NA
STJn0202,STJn0202,2018,9,Spring,June,0.4,0.05,0.88,0.62,NA,NA,NA,0.7,NA,STO1,7:43:00,24.61,35.09,2.07,8.09,6/1/18,152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KByT,2018.413699,Jun,322887,35716,2679,819271,Run_Jan2022,Offshore,21.4829,-157.7663,NA,NA,-0.916290732,13.6161702,10.48335405,7.89319887,12.6850577,-2.995732274,-0.127833372,-0.478035801,NA,NA,NA,NA,12.68506079,NA,NA,NA
STJn0222,STJn0222,2018,10,Spring,June,0.3,0.06,0.72,0.11,NA,NA,NA,0.15,NA,STO1,7:37:00,26.21,34.03,1.85,8.05,6/19/18,170,5.9,20,2.5,12.2,8.2,191.3,19.4,10.7,4.1,3.8,10,2.3,7.9,1.4,0.6,3.5,4.1,6,87.7,71.23,102.08,173.31,0.034043044,0.11540015,0.014425019,0.070394092,0.047314062,1.103802435,0.111938146,0.06173908,0.023657031,0.021926029,0.057700075,0.013271017,0.045583059,0.008078011,0.003462005,0.020195026,0.023657031,0.034620045,0.506029658,0.410997634,0.589002366,KByT,2018.463014,Jun,269668,43568,3388,810868,Run_Aug2022,Offshore,21.4829,-157.7663,NA,NA,-1.203972804,13.60586056,10.68207821,8.127995056,12.50494685,-2.813410717,-0.328504067,-2.207274913,NA,-4.8186096,-3.902318943,-0.889167821,12.50495056,0.008045559,NA,NA
STJy0250,STJy0250,2018,11,Summer,July,0.5,0.07,0.88,0.06,0.02,0.08,1.14,0.07,0.09,STO1,9:35:00,26.12,34.04,1.97,8.03,7/23/18,204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KByT,2018.556164,Jul,178317,36543,3769,728616,Run_Aug2022,Offshore,21.4829,-157.7663,NA,NA,-0.693147181,13.49890212,10.50624493,8.234564993,12.09131814,-2.659260037,-0.127833372,-2.813410717,-3.912023005,NA,NA,NA,12.09132375,NA,NA,NA
STSe0270,STSe0270,2018,12,Summer,September,0.8,0.1,1.58,0.07,NA,NA,NA,0.04,NA,STO1,9:43:00,27.09,33.4,1.9,8.02,9/11/18,254,7.7,25.2,15.2,40.6,4.7,405.1,56,19.4,3.5,14.7,17.8,2.2,31.4,1.7,4.7,15.3,13.4,12.5,118.1,65.36,323.19,388.55,0.019817269,0.064856518,0.039119804,0.104491056,0.012096255,1.042594261,0.144125595,0.049929224,0.00900785,0.037832969,0.04581135,0.005662077,0.08081328,0.004375241,0.012096255,0.039377172,0.034487196,0.032170892,0.303950586,0.168215159,0.831784841,KByT,2018.693151,Sep,94765,107857,8377,893592,Run_Aug2022,Transition,21.4829,-157.7663,NA,NA,-0.223143551,13.70300457,11.58856155,9.033245134,11.45915542,-2.302585093,0.457424847,-2.659260037,NA,-5.431793675,-3.234569021,-1.782511411,11.45916597,0.004365697,NA,NA
STOc0296,STOc0296,2018,13,Fall,October,2.4,0.04,1.43,0.16,NA,NA,NA,0.11,NA,STO1,9:28:00,26.83,35.05,2.301,7.85,10/11/18,284,7.9,21.6,7,30.3,4.6,369.5,50.4,14.3,0,14.2,16.1,2,43.5,2,5.3,1.6,14.5,11.7,101.4,58.54,296.15,354.69,0.022272971,0.060898249,0.019735544,0.085426711,0.012969072,1.041754772,0.142095915,0.040316896,0,0.04003496,0.045391751,0.005638727,0.122642307,0.005638727,0.014942626,0.004510981,0.040880769,0.032986552,0.285883448,0.165045533,0.834954467,KByT,2018.775342,Oct,75161,95461,6539,776058,Run_Aug2022,Transition,21.4829,-157.7663,NA,NA,0.875468737,13.56198254,11.46647307,8.785539528,11.22738776,-3.218875825,0.357674444,-1.832581464,NA,-5.178096948,-5.401240632,-1.801533886,11.22740106,0.005622889,Yes,KOc321ST
STNo0328,STNo0328,2018,14,Fall,November,0.8,0.06,2.19,0.21,NA,NA,NA,0.1,NA,STO1,10:14:00,26.68,36.28,2.079,7.78,11/9/18,313,7.3,21.2,22.2,39.5,5.2,492.2,71,30.8,5.8,14.9,26,4.6,60.3,4.2,5.2,10.7,19.9,18.6,105.6,65.84,409.72,475.56,0.015350324,0.044579023,0.046681807,0.083059971,0.010934477,1.034990327,0.14929767,0.06476575,0.012196148,0.031331483,0.054672386,0.009672807,0.12679788,0.008831693,0.010934477,0.02249979,0.041845403,0.039111784,0.222053999,0.138447304,0.861552696,KByT,2018.854795,Nov,32381,53442,8798,1000437,Run_Aug2022,Nearshore,21.4829,-157.7663,NA,NA,-0.223143551,13.81594746,10.88635223,9.082279702,10.38532711,-2.813410717,0.783901544,-1.560647748,NA,-4.72940855,-3.794249303,-1.977265502,10.38535799,0.008792922,NA,NA
STJa0360,STJa0360,2019,15,Winter,January,0.4,0.06,1,0.07,NA,NA,NA,0.07,NA,STO1,9:06:00,24.44,35.35,2.173,8.08,1/11/19,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KByT,2019.027397,Jan,239651,15297,3755,898476,Run_Aug2022,Offshore,21.4829,-157.7663,NA,NA,-0.916290732,13.70845527,9.63541201,8.230843564,12.38693898,-2.813410717,0,-2.659260037,NA,NA,NA,NA,12.38694315,NA,NA,NA
STFe0392,STFe0392,2019,16,Winter,February,0.4,0.07,1.33,0.06,0.04,0.1,1.43,0.05,0.08,STO1,9:50:00,23.22,34.97,2.3,7.97,2/25/19,56,15.8,25,3.9,9.6,7.3,225.3,30.3,13.1,0,10.5,13.8,1.6,19.9,0,1.7,3.7,5.4,5.8,51.1,62.68,146.78,209.46,0.075432063,0.119354531,0.018619307,0.04583214,0.034851523,1.075623031,0.144657691,0.062541774,0,0.050128903,0.065883701,0.00763869,0.095006206,0,0.008116108,0.017664471,0.025780579,0.027690251,0.243960661,0.299245679,0.700754321,KByT,2019.150685,Feb,136022,6920,4924,666061,Run_Aug2022,Offshore,21.4829,-157.7663,NA,NA,-0.916290732,13.40913654,8.842171049,8.501876487,11.82057192,-2.659260037,0.285178942,-2.813410717,-3.218875825,#NAME?,-4.036199945,-1.206490374,11.82057927,0,Yes,KFe416ST
STMa0449,STMa0449,2019,17,Winter,March,0.7,0.09,1.35,0.08,NA,NA,NA,0.06,NA,STO1,8:34:00,23.64,35.45,1.87,7.93,3/21/19,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KByT,2019.216438,Mar,246426,24200,7235,827110,Run_Jan2022,Offshore,21.4829,-157.7663,NA,NA,-0.356674944,13.62569298,10.09410791,8.886685639,12.41481702,-2.407945609,0.300104592,-2.525728644,NA,NA,NA,NA,12.41482108,NA,NA,NA
STAp0480,STAp0480,2019,18,Spring,April,2.2,0.06,1.26,0.09,NA,NA,NA,0.07,NA,STO1,11:05:00,24.11,36.95,1.95,7.91,4/22/19,112,0,0,0,1,0.7,27.1,5.8,0,0,0,0,0,0,0,0,0,0,0,6.6,1,25.8,26.8,0,0,0,0.037313433,0.026119403,1.01119403,0.21641791,0,0,0,0,0,0,0,0,0,0,0,0.246268657,0.037313433,0.962686567,KByT,2019.30411,Apr,62201,9809,4386,731794,Run_Aug2022,Offshore,21.4829,-157.7663,NA,NA,0.78845736,13.50325433,9.191055611,8.386172929,11.03812636,-2.813410717,0.231111721,-2.407945609,NA,#NAME?,#NAME?,-3.288401883,11.03814243,0,NA,NA
STMy0483,STMy0483,2019,19,Spring,May,0.5,0.07,2.82,0.14,NA,NA,NA,0.05,NA,STO1,8:32:00,25.39,36.6,2.1,7.88,5/21/19,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KByT,2019.383562,May,114895,76146,9979,898069,Run_Aug2022,Transition,21.4829,-157.7663,NA,NA,-0.693147181,13.70800218,11.24040783,9.208238164,11.65177395,-2.659260037,1.036736885,-1.966112856,NA,NA,NA,NA,11.65178265,NA,NA,NA
STJn0503,STJn0503,2019,20,Spring,June,0.3,0.05,1.81,0.11,NA,NA,NA,0.06,NA,STO1,8:51:00,25.41,36.8,2.081,7.69,6/14/19,165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KByT,2019.449315,Jun,219219,39248,2823,765199,Run_Aug2022,Offshore,21.4829,-157.7663,NA,NA,-1.203972804,13.54789121,10.57765577,7.945555428,12.29782651,-2.995732274,0.593326845,-2.207274913,NA,NA,NA,NA,12.29783107,NA,NA,NA
